relationship_id,scope_coded,region,ethnography_group,entity_a,entity_b,entity_a_canonical,entity_b_canonical,entity_a_type,entity_b_type,relation_type_coded,symmetry_coded,relation_labels,local_terms,supporting_quote_raw,confidence_mean,confidence_max,n_assertions,n_source_docs,source_docs,assertion_ids,joking_source
1035,within_group,NorthernAfrica,Tuareg,cross-cousins,cross-cousins,cross-cousins,cross-cousins,kin_role,kin_role,joking_relationship,symmetric,,,"A joking relationship similar to that of cross-cousins and of brothers and sisters-in-law, including sham-fights and minor “thefts”, existed between all noble Tuareg and all vassals of the Kel Ferouan group.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1959_96_KS,1035,ehraf_v2
1036,within_group,NorthernAfrica,Tuareg,brothers and sisters-in-law,brothers and sisters-in-law,brothers and sisters-in-law,brothers and sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,,,"A joking relationship similar to that of cross-cousins and of brothers and sisters-in-law, including sham-fights and minor “thefts”, existed between all noble Tuareg and all vassals of the Kel Ferouan group.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1959_96_KS,1036,ehraf_v2
1037,within_group,NorthernAfrica,Tuareg,parents-in-law,children-in-law,parents-in-law,children-in-law,kin_role,kin_role,avoidance,symmetric,,,"These terms are always used reciprocally, and parents-in-law and children-in-law will avoid each other accordingly.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1959_96_KS,1037,ehraf_v2
1038,within_group,NorthernAfrica,Tuareg,noble Tuareg,vassals of the Kel Ferouan group,noble Tuareg,vassals of the Kel Ferouan group,group,group,joking_relationship,mixed,,,"A joking relationship similar to that of cross-cousins and of brothers and sisters-in-law, including sham-fights and minor “thefts”, existed between all noble Tuareg and all vassals of the Kel Ferouan group.",0.95,0.95,1,1,/Tuareg_Nicolaisen_1959_96_KS,1038,ehraf_v2
1039,within_group,NorthernAfrica,Tuareg,drum-chief,vassals of the Kel Ferouan group,drum-chief,vassals of the Kel Ferouan group,person,group,joking_relationship,mixed,,,"Like other noble Tuareg he would not only associate with the vassals on intimate terms, but he would also joke with them. ... although joking was reciprocal it is said that the drum-chief could stop joking, in which case the vassals would “be afraid of him”.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1959_96_KS,1039,ehraf_v2
1040,within_group,NorthernAfrica,Tuareg,vassals of the Kel Ferouan group,noble Tuareg of the Kel Fadei,vassals of the Kel Ferouan group,noble Tuareg of the Kel Fadei,group,group,avoidance,symmetric,,,Thus there would be no joking between vassals of the Kel Ferouan group and noble Tuareg of the Kel Fadei. In this latter case there would be avoidance or strict reserve.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1959_96_KS,1040,ehraf_v2
1041,within_group,NorthernAfrica,Tuareg,Dag □ali,cross-cousins,Dag □ali,cross-cousins,clan,kin_role,joking_relationship,symmetric,,,"People of the Dag □ali to-day have no joking relationships with anyone beyond cross-cousins and brothers and sisters-in-law (cf. p. f., ff.).",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1041,ehraf_v2
1042,within_group,NorthernAfrica,Tuareg,Dag □ali,brothers and sisters-in-law,Dag □ali,brothers and sisters-in-law,clan,kin_role,joking_relationship,symmetric,,,"People of the Dag □ali to-day have no joking relationships with anyone beyond cross-cousins and brothers and sisters-in-law (cf. p. f., ff.).",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1042,ehraf_v2
1043,within_group,NorthernAfrica,Tuareg,Ise□emaren,noble Tuareg,Ise□emaren,noble Tuareg,group,group,joking_relationship,symmetric,,,"Most noble Tuareg and vassals will joke with the Ise□emaren, and there is a particular strong joking relationship between the vassal tribe Aġuh-en-tehlé and the Ise□emaren tribes.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1043,ehraf_v2
1044,within_group,NorthernAfrica,Tuareg,Ise□emaren,vassals,Ise□emaren,vassals,group,group,joking_relationship,symmetric,,,"Most noble Tuareg and vassals will joke with the Ise□emaren, and there is a particular strong joking relationship between the vassal tribe Aġuh-en-tehlé and the Ise□emaren tribes.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1044,ehraf_v2
1045,within_group,NorthernAfrica,Tuareg,Aġuh-en-tehlé,Ise□emaren,Aġuh-en-tehlé,Ise□emaren,clan,group,joking_relationship,symmetric,,,"Most noble Tuareg and vassals will joke with the Ise□emaren, and there is a particular strong joking relationship between the vassal tribe Aġuh-en-tehlé and the Ise□emaren tribes. Such joking relationships are functionally related to joking relationships between relatives and in-laws and a fixed gift-exchange is observed between Aġuh-en-tehlé Tuareg and Ise□emaren Tuareg when they visit each other.",0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_402_KS,1045,ehraf_v2
1046,within_group,NorthernAfrica,Tuareg,Aġuh-en-tehlé,Kel □ela (noble Kel □ela Tuareg),Aġuh-en-tehlé,Kel □ela (noble Kel □ela Tuareg),clan,group,joking_relationship,symmetric,,tebbillant,The Aġuh-en-tehlé tribe has the most intense joking relationship to the noble Kel □ela Tuareg of all vassals. These vassals and the noble Kel □ela engage in shamfights (tebbillant) exactly in the same way as cross-cousins.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1046,ehraf_v2
1047,within_group,NorthernAfrica,Tuareg,vassals,Kel □ela (noble Kel □ela Tuareg),vassals,Kel □ela (noble Kel □ela Tuareg),group,group,joking_relationship,symmetric,shamfights,tebbillant,These vassals and the noble Kel □ela engage in shamfights (tebbillant) exactly in the same way as cross-cousins.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_402_KS,1047,ehraf_v2
1048,within_group,NorthernAfrica,Tuareg,noble Tuareg,vassals of the Kel Ferwan group,noble Tuareg,vassals of the Kel Ferwan group,caste,caste,joking_relationship,mixed,adélen,adélen; address as abubaz (ibubazen),"A joking-relationship (adélen) related to that of cross-cousins and brothers and sisters-in-law, including sham-fights and minor “thefts”, existed between all noble Tuareg and all vassals of the Kel Ferwan group.",0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_429_KS,1048,ehraf_v2
1050,within_group,NorthernAfrica,Tuareg,all Tuareg,slaves,all Tuareg,slaves,ethnic group,caste,joking_relationship,symmetric,,abubaz (ibubazen),"This is true also of present day joking between noble Tuareg and vassals, and between all Tuareg and various black-skinned people such as the Imeggedezen and even slaves.",0.85,0.85,1,1,/Tuareg_Nicolaisen_1963_429_KS,1050,ehraf_v2
1051,within_group,NorthernAfrica,Tuareg,cross-cousins,brothers and sisters-in-law,cross-cousins,brothers and sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,adélen,adélen; address as abubaz (ibubazen),"A joking-relationship (adélen) related to that of cross-cousins and brothers and sisters-in-law, including sham-fights and minor “thefts”, existed between all noble Tuareg and all vassals of the Kel Ferwan group.",0.85,0.85,1,1,/Tuareg_Nicolaisen_1963_429_KS,1051,ehraf_v2
1052,within_group,NorthernAfrica,Tuareg,certain vassal tribes,tribes of the Ise□emaren class,certain vassal tribes,tribes of the Ise□emaren class,clan,clan,joking_relationship,unclear,institutional joking,,"If on the other hand two tribes have institutional joking with one another, as is the case with certain vassal tribes in relation to tribes of the Ise□emaren class, there will also be joking between their slaves.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_445_KS,1052,ehraf_v2
1053,within_group,NorthernAfrica,Tuareg,Tuareg,slaves,Tuareg,slaves,ethnic group,caste,joking_relationship,mixed,joking relationship,,"In spite of the kinship pattern on which the relationships of Tuareg slaves and slave-owners is based, it is most noteworthy that there is always latent joking between them, as there is between many different classes and castes in Tuareg society. On certain occasions a Tuareg slave owner will joke freely even with his young or older slaves, though he will never joke with his children who have to show their father the outmost respect.",0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_445_KS,1053,ehraf_v2
1054,within_group,NorthernAfrica,Tuareg,noble Tuareg,slaves,noble Tuareg,slaves,patronym,caste,joking_relationship,unclear,,,The noble Tuareg may also joke with slaves but seem less inclined to do so than Tuareg of other classes.,0.85,0.85,1,1,/Tuareg_Nicolaisen_1963_445_KS,1054,ehraf_v2
1055,within_group,NorthernAfrica,Tuareg,true cross-cousins,classificatory cross-cousins,true cross-cousins,classificatory cross-cousins,kin_role,kin_role,joking_relationship,symmetric,tehan□e□it / adélen,tehan□e□it; adélen,"There is a joking relationship (tehan□e□it in Ahaggar, adélen in Ayr) between all true and classificatory cross-cousins. This joking relationship allows free talk about sexual matters, and when cros-cousins tease each other they frequently refer to matters of sexual life, e.g., “You sleep with old slave women!”",0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_454_KS,1055,ehraf_v2
1056,within_group,NorthernAfrica,Tuareg,brothers-in-law,sisters-in-law,brothers-in-law,sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,,tehan□e□it; adélen,The same type of joking exists between brothers-in-law and sisters-in-law in Ahaggar and in Ayr.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_454_KS,1056,ehraf_v2
1057,within_group,NorthernAfrica,Tuareg,mother's brother's wife,husband's sisters' children,mother's brother's wife,husband's sisters' children,kin_role,kin_role,joking_relationship,mixed,adélen (institutional joking relationship),adélen,For in Ayr there is an institutional joking relationship (adélen) with the wives of mother's brothers including the spouses of the classificatory mother's brothers. This type of joking is similar to that of cross-cousins. The initiative for joking is taken by the mother's brother's wife who begins to tease her husband's sisters' children even when they are babies.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_455_KS,1057,ehraf_v2
1058,within_group,NorthernAfrica,Tuareg,cross-cousins,cross-cousins,cross-cousins,cross-cousins,kin_role,kin_role,joking_relationship,symmetric,,,"This type of joking is similar to that of cross-cousins. ... In addition, cross-cousins, as mentioned above, can take each other's property.",0.8,0.8,1,1,/Tuareg_Nicolaisen_1963_455_KS,1058,ehraf_v2
1059,within_group,NorthernAfrica,Tuareg,a man inheriting his parents' kinship status,classificatory cross-cousins,a man inheriting his parents' kinship status,classificatory cross-cousins,kin_role,kin_role,joking_relationship,symmetric,joking relationships,,"it is normal for a man to inherit the kinship status of his parents on their death, in the way that he adopts their joking relationships with their classificatory cross-cousins, but he will never inherit a joking relationship with the true cross-cousins of his deceased father and mother.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_456_KS,1059,ehraf_v2
1060,within_group,NorthernAfrica,Tuareg,male cross-cousin,female cross-cousin,male cross-cousin,female cross-cousin,kin_role,kin_role,joking_relationship,symmetric,institutional joking relationship,,"The institutionial joking relationship between cross-cousins is considered an important institution in preventing conflicts between married partners. ... There is no doubt at all that cross-cousins of both sexes are extremely good friends. They do not joke just to annoy each other, and when joking they laugh and feel very pleased.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_459_KS,1060,ehraf_v2
1061,within_group,NorthernAfrica,Tuareg,cross-cousins,each other,cross-cousins,each other,kin_role,kin_role,joking_relationship,symmetric,,,"Parallel cousins are termed brothers and sisters, while there is a particular term for cross-cousins and between them an institutional joking relationship which facilitates contact and marriage.",0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_465_KS,1061,ehraf_v2
1062,within_group,NorthernAfrica,Tuareg,people in terejjek,each other,people in terejjek,each other,group,group,joking_relationship,symmetric,terejjek (courtship) joking,terejjek,"The Tuareg seem to admit that one function of joking between cross-cousins is to promote marriages between them, and they say that in the period during which a man and a woman are in love with each other before marriage — a period which is known to the Kel Ferwan Tuareg as terejjek — there will always be joking between them even though the two persons are unrelated.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_465_KS,1062,ehraf_v2
1063,within_group,NorthernAfrica,Tuareg,person,brothers and sisters-in-law,person,brothers and sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,,,"When a man marries a cross-cousin, his cross-cousins will become brothers and sisters-in-law with whom joking continues, and there will always be joking with the brothers and sisters of a spouse unless a man marries a particular kinswoman (cf. p. ).",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_465_KS,1063,ehraf_v2
1064,within_group,NorthernAfrica,Tuareg,male cross-cousin,female cross-cousin,male cross-cousin,female cross-cousin,kin_role,kin_role,joking_relationship,symmetric,institutional joking between cross-cousins,,"In case of cross-cousins of different sex, the difference in age does not seem to diminish joking between them, and it is most interesting that the Kel Regulation Of Ferwan Tuareg have an institutional joking relationship in the case of a Marriage mother's brother's wife (cf. p. ).",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_466_KS,1064,ehraf_v2
1065,within_group,NorthernAfrica,Tuareg,man,mother's brother's wife,man,mother's brother's wife,kin_role,kin_role,joking_relationship,symmetric,institutional joking with mother's brother's wife,,it is most interesting that the Kel Regulation Of Ferwan Tuareg have an institutional joking relationship in the case of a Marriage mother's brother's wife ... it seems as if joking between a man and his mother's brother's wife serves the purpose of preventing conflicts and creating a bond of friendship between a man and his future mother-in-law.,0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_466_KS,1065,ehraf_v2
1066,within_group,NorthernAfrica,Tuareg,man,brothers-in-law,man,brothers-in-law,kin_role,kin_role,joking_relationship,symmetric,joking with brothers-in-law,,"If a man marries a woman with whom he has no blood relationship he will practise joking with his brothers-in-law and sisters-in-law, and avoidance towards his parents-in-law.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_466_KS,1066,ehraf_v2
1067,within_group,NorthernAfrica,Tuareg,man,sisters-in-law,man,sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,joking with sisters-in-law,,"If a man marries a woman with whom he has no blood relationship he will practise joking with his brothers-in-law and sisters-in-law, and avoidance towards his parents-in-law.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_466_KS,1067,ehraf_v2
1068,within_group,NorthernAfrica,Tuareg,parents-in-law,children-in-law,parents-in-law,children-in-law,kin_role,kin_role,joking_relationship,mixed,joking and avoidance between in-laws,,"Joking and avoidance between Tuareg in-laws no doubt constitute a fixed system of behaviour adapted to a particular marriage type ... he will practise joking with his brothers-in-law and sisters-in-law, and avoidance towards his parents-in-law.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_466_KS,1068,ehraf_v2
1069,within_group,NorthernAfrica,Tuareg,husband's family,wife's family,husband's family,wife's family,kin_role,kin_role,joking_relationship,symmetric,,,"When two people divorce they continue to have each other's relations as in-laws with whom they have joking and avoidance exactly as if they were still married, and the children continue to have their full rights within both families.",0.8,0.8,1,1,/Tuareg_Nicolaisen_1963_468_KS,1069,ehraf_v2
1070,within_group,NorthernAfrica,Tuareg,the fathers of the groom,the fathers of the bride,the fathers of the groom,the fathers of the bride,kin_role,kin_role,joking_relationship,symmetric,institutional joking relationship,,"the fathers of the groom and the bride are cross-cousins and/or brothers-in-law, and consequently there is an institutional joking relationship between them.",0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_470_KS,1070,ehraf_v2
1071,within_group,NorthernAfrica,Tuareg,male cross-cousin (groom),female cross-cousin (bride),male cross-cousin (groom),female cross-cousin (bride),kin_role,kin_role,joking_relationship,symmetric,joking relationship,,Until their marriage the groom and the bride had a joking relationship to one another.,0.95,0.95,1,1,/Tuareg_Nicolaisen_1963_474_KS,1071,ehraf_v2
1072,within_group,NorthernAfrica,Tuareg,husband,mother's brother's wife,husband,mother's brother's wife,kin_role,kin_role,joking_relationship,non_symmetric,,,In Ayr the husband changes his joking relations with mother's brother's wife into avoidance.,0.9,0.9,1,1,/Tuareg_Nicolaisen_1963_474_KS,1072,ehraf_v2
1073,within_group,NorthernAfrica,Tuareg,newly-married husband,brothers-in-law,newly-married husband,brothers-in-law,kin_role,kin_role,joking_relationship,symmetric,,,"To other brothers-in-law and sisters-in-law, joking is adopted only after marriage.",0.8,0.8,1,1,/Tuareg_Nicolaisen_1963_474_KS,1073,ehraf_v2
1074,within_group,NorthernAfrica,Tuareg,newly-married wife,sisters-in-law,newly-married wife,sisters-in-law,kin_role,kin_role,joking_relationship,symmetric,,,"To other brothers-in-law and sisters-in-law, joking is adopted only after marriage.",0.8,0.8,1,1,/Tuareg_Nicolaisen_1963_474_KS,1074,ehraf_v2
1075,within_group,NorthernAfrica,Tuareg,mother-in-law,wife,mother-in-law,wife,kin_role,kin_role,joking_relationship,unclear,joking (vs avoidance),,"There will then already be a relationship of respect between husband and wife, a respect relationship to brothers-in-law and sisters-in-law which continues unchanged, and in Ayr the relationship to the mother-in-law does not switch from joking into avoidance.",0.8,0.8,1,1,/Tuareg_Nicolaisen_1963_475_KS,1075,ehraf_v2
1076,within_group,NorthernAfrica,Tuareg,newly-married daughter,mother-in-law,newly-married daughter,mother-in-law,kin_role,kin_role,joking_relationship,non_symmetric,,,"So the verses encapsulate the contemporary conflict between economics and descent, and division between rich and poor nobility. A man loses his material wealth in the long run, and also his self-respect, if he doesn't please his mother-in-law through gifts. Yet official authority figures such as mothers-in-law and marabouts are also the butt of jokes and vengeful fantasies; they are put down indirectly in verbal art of folktales, possession songs, and riddles. The daughter is caught in the middle of the cross-fire between, first her suitor, the marabout, and her parents, and later, between her husband and her mother. She and her mother feed the husband, it is true, but the latter is nonetheless subjected to continual demands for millet and household implements from his mother-in-law, almost at whim. The newly-married daughter cannot please both her new husband and her mother.",0.85,0.85,1,1,/Tuareg_Rasmussen_1991_40_KS,1076,ehraf_v2
1077,within_group,NorthernAfrica,Tuareg,women,marabouts,women,marabouts,group,caste,joking_relationship,non_symmetric,,,"It also expresses a resentment toward authority figures (marabouts and noble men), who command official respect and yet do not always fulfill their obligations toward women. ... Yet official authority figures such as mothers-in-law and marabouts are also the butt of jokes and vengeful fantasies; they are put down indirectly in verbal art of folktales, possession songs, and riddles.",0.8,0.8,1,1,/Tuareg_Rasmussen_1991_40_KS,1077,ehraf_v2
1078,within_group,NorthernAfrica,Tuareg,women,imalayaden,women,imalayaden,group,group,joking_relationship,non_symmetric,,imalayaden,"It says, in effect, “Women, your problems are irritating, but nothing in comparison to the real problem: male outsiders in your tent.” The term used here for young men, imalayaden, is pejorative; it connotes those who deceive women and make false promises to marry, using misleading economic claims to do so.",0.8,0.8,1,1,/Tuareg_Rasmussen_1991_40_KS,1078,ehraf_v2
1079,within_group,NorthernAfrica,Tuareg,cross-cousins,potential marriage partners (cross-cousins),cross-cousins,potential marriage partners (cross-cousins),kin_role,kin_role,joking_relationship,symmetric,joking with,,"One is not supposed to express anger directly to anyone, but in particular, in respect toward affines and in joking with cross-cousins, potential marriage partners.",0.9,0.9,1,1,/Tuareg_Rasmussen_1991_41_KS,1079,ehraf_v2
1080,within_group,NorthernAfrica,Tuareg,future affines,groom,future affines,groom,kin_role,kin_role,joking_relationship,symmetric,,Tagenagen,"The groom asked his sister where the bride was in Tagenagen because he did not wish to be understood by everyone present; the spectators included many future affines, toward whom he would soon practice extreme respect, but with whom he now could joke.",0.9,0.9,1,1,/Tuareg_Rasmussen_1991_43_KS,1080,ehraf_v2
1081,within_group,NorthernAfrica,Tuareg,women,men,women,men,group,group,insulting_license,non_symmetric,ridicule,,"On the other hand, men dread women's ridicule because they hold power over men's personal esteem in public reputation as proclaimed in poetry and song, as well as the power to throw them out of the domestic tent.",0.7,0.7,1,1,/Tuareg_Rasmussen_1991_43_KS,1081,ehraf_v2
1082,within_group,NorthernAfrica,Tuareg,blacksmiths,other Tuareg (general community),blacksmiths,other Tuareg (general community),caste,group,banter,unclear,licensed liberties,,"All Tuareg, except blacksmiths who are free from constraint of reserve and dignity, attempt to measure words, and avoid commenting about everything happening around them.",0.5,0.5,1,1,/Tuareg_Rasmussen_1991_43_KS,1082,ehraf_v2
1083,within_group,NorthernAfrica,Tuareg,nobles,smiths,nobles,smiths,group,caste,joking_relationship,symmetric,,,"Next, men of diverse origins approach the circle of singing smiths, each offering money, tea, sugar, and millet, while smiths mock each social segment. The men perform dances identified with different social strata; for example, noble men do a dance called “Foot, do nothing,” as smiths lament, “feet without shoes,” and sing “I do not want jealousy of slaves or smiths.”",0.9,0.9,1,1,/Tuareg_Rasmussen_1992_353_KS,1083,ehraf_v2
1084,within_group,NorthernAfrica,Tuareg,nobles,former slaves,nobles,former slaves,group,group,joking_relationship,symmetric,,,"This ritual mutual and self-debasement evokes servitude yet simultaneously separates and brings together the different social segments... Joking and familiarity are practiced between nobles, smiths, and former slaves, who are not supposed to intermarry.",0.9,0.9,1,1,/Tuareg_Rasmussen_1992_353_KS,1084,ehraf_v2
1085,within_group,NorthernAfrica,Tuareg,smiths,former slaves,smiths,former slaves,caste,group,joking_relationship,symmetric,,,"The different social segments come together genially to exaggerate their affection... Joking and familiarity are practiced between nobles, smiths, and former slaves, who are not supposed to intermarry.",0.9,0.9,1,1,/Tuareg_Rasmussen_1992_353_KS,1085,ehraf_v2
1086,within_group,NorthernAfrica,Tuareg,cross-cousins,each other,cross-cousins,each other,kin_role,kin_role,joking_relationship,symmetric,,,"But joking is also practiced between cross-cousins, who are potential marriage partners, and in certain contexts smiths and former slaves are said to be “like cousins to nobles.”",0.95,0.95,1,1,/Tuareg_Rasmussen_1992_353_KS,1086,ehraf_v2
1087,within_group,NorthernAfrica,Tuareg,smiths,"nobles (""like cousins to nobles"")",smiths,"nobles (""like cousins to nobles"")",caste,group,joking_relationship,unclear,like cousins,,"But joking is also practiced between cross-cousins, who are potential marriage partners, and in certain contexts smiths and former slaves are said to be “like cousins to nobles.”",0.85,0.85,1,1,/Tuareg_Rasmussen_1992_353_KS,1087,ehraf_v2
1088,within_group,NorthernAfrica,Tuareg,nobles,smiths,nobles,smiths,caste,caste,joking_relationship,symmetric,protected people / joking relationship,,"Noble violence against smiths is traditionally rare because they are a protected people against whom it is not appropriate to express anger without denigrating oneself. In my early field research in the 1970s and 80s, many Tuareg described smiths as ‘like women … also like cousins (who practise a joking relationship and also may potentially marry) … you must not get angry at them, but (rather) joke with them’.",0.9,0.9,1,1,/Tuareg_Rasmussen_2004_328_KS,1088,ehraf_v2
1089,within_group,NorthernAfrica,Tuareg,cousins,cousins,cousins,cousins,kin_role,kin_role,joking_relationship,symmetric,,,"many Tuareg described smiths as ‘like women … also like cousins (who practise a joking relationship and also may potentially marry) … you must not get angry at them, but (rather) joke with them’.",0.8,0.8,1,1,/Tuareg_Rasmussen_2004_328_KS,1089,ehraf_v2
1090,within_group,NorthernAfrica,Tuareg,abobaz,abobaz,abobaz,abobaz,kin_role,kin_role,joking_relationship,symmetric,joking relationships with cousins,abobaz,"The most frequently heard kinship term is abobaz, denoting “cousin,” used in a classificatory sense. ... There are joking relationships with cousins; relationships with affines are characterized by extreme reserve.",0.9,0.9,1,1,/Tuareg_Rasmussen_2010_6_KS,1090,ehraf_v2
1091,within_group,NorthernAfrica,Tuareg,maternal uncles,small children,maternal uncles,small children,kin_role,kin_role,joking_relationship,non_symmetric,play and joke,,"Fathers are considered disciplinarians, yet other men, particularly maternal uncles, often play and joke with small children.",0.9,0.9,1,1,/Tuareg_Rasmussen_2010_7_KS,1091,ehraf_v2
1096,within_group,SouthernAfrica,bemba,a man,his wife's sisters,a man,his wife's sisters,kin_role,kin_role,joking_relationship,symmetric,,,There are no taboos between a man and his wife’s sisters. He laughs and jokes with them because he may one day marry them.,0.9,0.9,1,1,/bemba_richards_131_sv,1096,ehraf_v2
1097,within_group,SouthernAfrica,bemba,sons-in-law attached to one household,sons-in-law attached to one household (other co-husbands),sons-in-law attached to one household,sons-in-law attached to one household (other co-husbands),kin_role,kin_role,joking_relationship,symmetric,Ciufi munandi,Ciufi munandi,"Between the sons-in-law attached to one household there is a feeling of close friendship and familiarity. These young men eat and work together, and the term Ciufi munandi, ‘the man who married with me’, or into the same family, is one of affection and good fellowship.",0.9,0.9,1,1,/bemba_richards_131_sv,1097,ehraf_v2
1098,within_group,SouthernAfrica,bemba,Banungwe,opposite clans (Banungwe),Banungwe,opposite clans (Banungwe),clan,clan,joking_relationship,symmetric,opposite clans,Banungwe,"Opposite clans performing reciprocal ritual duties and standing in a joking relationship to each other have been reported among several of the Central Comparative Evidence Bantu tribes, 1 but the distribution of this type of clan organization in Central and East Africa is as yet unknown, and the whole phenomenon has never been fully described to my knowledge. I am therefore publishing the following notes on the Banungwe, 2 or opposite clans of the Bemba of N.E. Rhodesia in the hope of eliciting further comparative information on the subject.",0.8,0.8,1,1,/bemba_richards_188_sv,1098,ehraf_v2
1099,within_group,SouthernAfrica,bemba,crocodile clan,fish clan,crocodile clan,fish clan,clan,clan,joking_relationship,symmetric,banungwe / joking antagonism,Mwe mulwani mwe!,"Banungwe regularly address each other as ‘You, my enemy!’ ( Mwe mulwani mwe! ) and delight in laughter at the habits of the objects, whether animal or plant, of the opposite clan. A member of the crocodile clan will scoff at one of the fish people and deride him as, ‘You! You are just my food ration!’ ( poso, the word used for a government ration given to employees).",0.9,0.9,1,1,/bemba_richards_190_sv,1099,ehraf_v2
1100,within_group,SouthernAfrica,bemba,fish clan,Paramount Chief,fish clan,Paramount Chief,clan,person,joking_relationship,non_symmetric,formalized court joking / dramatized antagonism,mukabilo,"At the court of the Paramount Chief this type of joking relationship has been formalized, and the head of the fish clan, a mukabilo, or hereditary priest of the tribal ancestral spirits, must dramatize the joking antagonism between the two clans by appearing in special regalia each time he visits the chief, and threatening him with a broad-bladed fishing spear.",0.9,0.9,1,1,/bemba_richards_190_sv,1100,ehraf_v2
1101,within_group,SouthernAfrica,bemba,dog clan,Paramount Chief,dog clan,Paramount Chief,clan,person,joking_relationship,non_symmetric,protective joking performance,,"On such occasions the Paramount is protected by the head of the dog clan, who has to dance in front of him, pretending to bark in defence of his master.",0.9,0.9,1,1,/bemba_richards_190_sv,1101,ehraf_v2
1102,within_group,SouthernAfrica,bemba,mfula,"clans with plant names (the millet clans, the gourd, the mushroom clans, the grass, the tree, etc.)",mfula,"clans with plant names (the millet clans, the gourd, the mushroom clans, the grass, the tree, etc.)",clan,clan,joking_relationship,symmetric,banungwe,banungwe,"the rain clan ( mfula ) counts as its opposite numbers all the clans with plant names (the millet clans, the gourd, the mushroom clans, the grass, the tree, etc.) since plants cannot grow without rain.",0.9,0.9,1,1,/bemba_richards_190a_sv,1102,ehraf_v2
1103,within_group,SouthernAfrica,bemba,fish clan,rain people,fish clan,rain people,clan,clan,joking_relationship,symmetric,banungwe,banungwe,"The fish clan members are also banungwe to the rain people, since fish only spawn when the rain has begun to fall.",0.9,0.9,1,1,/bemba_richards_190a_sv,1103,ehraf_v2
1104,within_group,SouthernAfrica,bemba,iron people,"clans with the names of animals hunted or killed with iron spears or arrows (elephant, lion, leopard, etc.)",iron people,"clans with the names of animals hunted or killed with iron spears or arrows (elephant, lion, leopard, etc.)",clan,clan,joking_relationship,symmetric,banungwe,banungwe,"The iron people reckon themselves banungwe to members of all clans with the names of animals hunted or killed with iron spears or arrows, i.e., the elephant, lion, leopard, etc.",0.9,0.9,1,1,/bemba_richards_190a_sv,1104,ehraf_v2
1105,within_group,SouthernAfrica,bemba,animal clans,iron people,animal clans,iron people,clan,clan,joking_relationship,symmetric,reciprocal relations / banungwe,banungwe,"The animal clans also have reciprocal relations not only with the iron people, but with any mukoa named after an animal smaller than itself which forms its prey ( e.g., the lion and goat)...",0.9,0.9,1,1,/bemba_richards_190a_sv,1105,ehraf_v2
1106,within_group,SouthernAfrica,bemba,lion,goat,lion,goat,clan,clan,joking_relationship,symmetric,reciprocal relations / banungwe,banungwe,"The animal clans also have reciprocal relations ... with any mukoa named after an animal smaller than itself which forms its prey ( e.g., the lion and goat)...",0.9,0.9,1,1,/bemba_richards_190a_sv,1106,ehraf_v2
1107,within_group,SouthernAfrica,bemba,mourning clan,all the clans,mourning clan,all the clans,clan,group,joking_relationship,unclear,banungwe,banungwe,The members of the mourning clan laughingly assert they are banungwe of all the clans since they are experts in mortuary ritual! —one of the reciprocal functions performed by banungwe .,0.85,0.85,1,1,/bemba_richards_190a_sv,1107,ehraf_v2
